count_mean	count_var	fitted_var
3.3293	0.281662	3.3293
3.33256	0.490659	3.33256
3.33284	1.74787	3.33284
3.33305	1.20226	3.33305
3.3343	5.71326	3.3343
3.33532	0.857883	3.33532
3.33822	0.64784	3.33822
3.34248	2.98169	3.34248
3.34533	4.9787	3.34533
3.34812	0.847208	3.34812
3.35277	3.69485	3.35277
3.35277	3.69485	3.35277
3.35477	0.467205	3.35477
3.3631	1.42659	3.3631
3.3632	2.00849	3.3632
3.36392	3.60001	3.36392
3.36836	1.68588	3.36836
3.36916	13.9249	3.36916
3.37388	0.357937	3.37388
3.37534	0.672387	3.37534
3.37653	3.89168	3.37653
3.37732	4.81577	3.37732
3.37828	1.47101	3.37828
3.38101	1.81905	3.38101
3.38137	1.61871	3.38137
3.38883	1.44856	3.38883
3.3902	2.64369	3.3902
3.39048	6.45583	3.39048
3.39184	0.620808	3.39184
3.40308	2.02367	3.40308
3.40692	2.62252	3.40692
3.41324	6.77638	3.41324
3.42197	0.466576	3.42197
3.43083	2.6997	3.43083
3.43602	3.23454	3.43602
3.43725	6.62266	3.43725
3.43775	0.750276	3.43775
3.44002	2.4973	3.44002
3.4434	9.23161	3.4434
3.44424	0.580639	3.44424
3.44825	1.99287	3.44825
3.4506	0.310452	3.4506
3.45453	2.0488	3.45453
3.46153	0.430383	3.46153
3.46398	4.09165	3.46398
3.46992	1.66568	3.46992
3.47079	1.45095	3.47079
3.47731	8.24957	3.47731
3.47865	4.00276	3.47865
3.48088	4.00352	3.48088
3.49203	5.62676	3.49203
3.49574	1.16986	3.49574
3.49896	2.61077	3.49896
3.50871	2.89638	3.50871
3.50997	1.68063	3.50997
3.51297	1.12769	3.51297
3.51985	1.90196	3.51985
3.52062	0.780607	3.52062
3.52283	1.48203	3.52283
3.52743	3.12503	3.52743
3.52932	0.456438	3.52932
3.53481	1.86616	3.53481
3.53537	14.6655	3.53537
3.53595	1.71655	3.53595
3.54211	5.29251	3.54211
3.55478	3.11561	3.55478
3.55755	2.61132	3.55755
3.55928	3.04246	3.55928
3.56247	4.69238	3.56247
3.56498	13.6658	3.56498
3.56611	3.74191	3.56611
3.57538	1.08306	3.57538
3.57743	1.9208	3.57743
3.57873	2.91346	3.57873
3.58822	0.501251	3.58822
3.59252	4.7232	3.59252
3.60101	0.530449	3.60101
3.60991	2.57558	3.60991
3.6111	0.456317	3.6111
3.61258	1.14982	3.61258
3.61988	1.31876	3.61988
3.62471	3.20797	3.62471
3.62677	2.71723	3.62677
3.62764	1.91905	3.62764
3.62963	0.484952	3.62963
3.63201	9.57095	3.63201
3.63404	0.660912	3.63404
3.63722	1.10209	3.63722
3.64724	4.18693	3.64724
3.64805	15.7416	3.64805
3.65339	5.66831	3.65339
3.65951	3.01586	3.65951
3.66243	8.27604	3.66243
3.66841	2.17953	3.66841
3.67331	1.1851	3.67331
3.67565	0.317222	3.67565
3.68037	3.11157	3.68037
3.68232	5.17243	3.68232
3.68364	1.4632	3.68364
3.68671	1.92651	3.68671
3.68697	4.91982	3.68697
3.69236	4.01137	3.69236
3.69357	1.92077	3.69357
3.69476	0.289221	3.69476
3.69945	0.264245	3.69945
3.70286	1.30944	3.70286
3.70814	13.5525	3.70814
3.7095	0.668737	3.7095
3.71069	1.7737	3.71069
3.71302	8.48117	3.71302
3.71831	6.96175	3.71831
3.71972	1.74218	3.71972
3.72484	1.16054	3.72484
3.73303	2.24022	3.73303
3.74676	3.20615	3.74676
3.75474	0.00820762	3.75474
3.75506	0.927913	3.75506
3.75926	5.25337	3.75926
3.76571	5.86017	3.76571
3.77157	1.39799	3.77157
3.77312	7.21931	3.77312
3.77774	4.22727	3.77774
3.77854	2.21692	3.77854
3.78559	0.0943111	3.78559
3.78837	5.15952	3.78837
3.79057	2.4893	3.79057
3.80025	7.05969	3.80025
3.80189	5.13842	3.80189
3.80747	5.54908	3.80747
3.81118	2.4696	3.81118
3.81696	4.65165	3.81696
3.84627	4.79561	3.84627
3.85167	0.691852	3.85167
3.85337	3.52368	3.85337
3.8553	3.5994	3.8553
3.85953	2.58986	3.85953
3.86299	2.06291	3.86299
3.86522	4.73935	3.86522
3.86576	2.12206	3.86576
3.86744	1.80027	3.86744
3.8714	0.769803	3.8714
3.87929	7.07722	3.87929
3.88247	0.946593	3.88247
3.88501	0.243702	3.88501
3.89044	1.02954	3.89044
3.89348	3.47723	3.89348
3.89624	4.03368	3.89624
3.89948	1.03225	3.89948
3.90105	13.2043	3.90105
3.91358	3.56846	3.91561
3.91417	1.24828	3.91641
3.92719	7.12858	3.93401
3.9341	1.12741	3.94335
3.93418	1.91489	3.94346
3.95097	2.22683	3.96621
3.95615	13.9708	3.97323
3.95754	5.19593	3.97512
3.9599	6.97118	3.97832
3.96844	1.04696	3.98991
3.97774	6.59415	4.00255
3.98391	0.974828	4.01093
3.9881	15.9418	4.01662
3.98887	0.984653	4.01768
3.99555	1.49924	4.02676
3.99583	5.07927	4.02715
4.00135	2.08714	4.03466
4.00445	5.51871	4.03887
4.006	2.77058	4.041
4.00712	1.21978	4.04252
4.01221	0.438418	4.04945
4.01292	1.48421	4.05042
4.0132	3.42199	4.05081
4.01325	1.81221	4.05087
4.02284	5.65368	4.06395
4.02486	1.50947	4.0667
4.02605	8.05221	4.06833
4.02869	0.670939	4.07193
4.02918	7.63947	4.0726
4.03195	4.57514	4.07638
4.03483	2.09617	4.08032
4.0371	2.82107	4.08342
4.03993	1.05143	4.08728
4.04185	12.3848	4.0899
4.04508	0.869538	4.09432
4.04545	2.77218	4.09483
4.04605	0.408994	4.09564
4.05345	1.79865	4.10576
4.05457	1.89131	4.10729
4.05957	7.88176	4.11413
4.06102	1.11309	4.11611
4.06149	2.50282	4.11677
4.06682	1.06744	4.12406
4.07274	1.26864	4.13217
4.07502	2.6306	4.13529
4.07922	2.7058	4.14105
4.08255	3.75632	4.14561
4.08621	2.5753	4.15063
4.0883	2.74665	4.1535
4.09098	6.64704	4.15718
4.0915	1.44488	4.1579
4.09727	0.552832	4.16581
4.09878	0.405085	4.16788
4.10434	1.42742	4.17552
4.10945	4.84294	4.18254
4.11369	1.9667	4.18837
4.11622	3.21541	4.19186
4.12085	1.13927	4.19822
4.12728	3.37217	4.20706
4.1293	0.381266	4.20985
4.13173	2.65972	4.21319
4.13179	1.13499	4.21327
4.13792	6.41248	4.22172
4.14331	0.784708	4.22915
4.14804	0.212747	4.23566
4.15268	0.750695	4.24207
4.16747	1.74477	4.26248
4.16882	0.384604	4.26435
4.16943	1.57839	4.26519
4.17201	1.45894	4.26875
4.17488	1.08676	4.27272
4.17711	0.49126	4.27579
4.18124	3.55316	4.28151
4.18779	0.69429	4.29056
4.19089	25.4668	4.29486
4.19496	4.77017	4.3005
4.19903	0.738186	4.30613
4.20502	13.1109	4.31443
4.21047	1.29893	4.32197
4.21166	6.23006	4.32362
4.21533	17.0312	4.32872
4.21724	1.45735	4.33136
4.21798	0.574135	4.33239
4.21912	0.0917668	4.33397
4.22003	0.65189	4.33523
4.22279	2.51618	4.33906
4.22393	3.03902	4.34064
4.23154	2.18936	4.35121
4.24153	5.68612	4.36509
4.24163	2.49304	4.36522
4.24469	0.0948938	4.36947
4.2447	1.60149	4.36949
4.24472	1.60167	4.36951
4.25579	0.553903	4.38491
4.25653	11.9097	4.38594
4.26669	0.59035	4.40009
4.27147	2.35029	4.40674
4.27328	2.04134	4.40926
4.27675	0.0981385	4.4141
4.2797	1.19226	4.41821
4.28023	9.45174	4.41895
4.28215	4.79868	4.42162
4.28854	2.85383	4.43054
4.29113	1.81398	4.43415
4.29395	2.15398	4.43809
4.29855	1.46707	4.4445
4.29961	3.86465	4.44599
4.30053	1.5867	4.44727
4.30888	2.48154	4.45893
4.30981	1.47482	4.46024
4.32222	1.1376	4.47759
4.32628	0.179839	4.48327
4.32636	2.08648	4.48339
4.33099	1.99382	4.48986
4.33768	6.95844	4.49922
4.34236	7.92576	4.50578
4.35499	1.48275	4.52349
4.35663	12.7256	4.52579
4.36116	0.353732	4.53215
4.36167	7.77467	4.53286
4.36353	4.03505	4.53547
4.38348	3.53218	4.5635
4.38559	18.3965	4.56647
4.38602	4.77085	4.56708
4.40253	8.54379	4.5903
4.41256	7.12764	4.60444
4.41534	0.934118	4.60835
4.42241	2.11289	4.61832
4.42891	0.268046	4.62748
4.4341	2.37971	4.63481
4.44506	4.90972	4.65029
4.45111	0.977911	4.65884
4.45581	3.01342	4.66549
4.45669	0.304459	4.66673
4.46841	1.90018	4.68331
4.46918	0.730903	4.6844
4.47244	5.17389	4.68901
4.47716	0.0932247	4.69571
4.47989	15.2918	4.69957
4.48294	1.31563	4.70388
4.48535	5.44772	4.70731
4.48855	11.406	4.71184
4.49169	0.695495	4.7163
4.49659	4.79937	4.72325
4.50398	6.09621	4.73373
4.50445	2.41049	4.7344
4.50831	7.11436	4.73987
4.51391	3.88336	4.74783
4.51893	2.32082	4.75496
4.51962	11.489	4.75594
4.52123	9.70805	4.75823
4.5225	1.10659	4.76004
4.52472	6.8529	4.76319
4.52577	2.72182	4.76468
4.52677	0.337871	4.76611
4.53211	1.79119	4.7737
4.53212	0.644727	4.77371
4.54049	3.18539	4.78563
4.54424	4.95601	4.79097
4.55266	1.00766	4.80295
4.55822	1.84385	4.81088
4.5615	0.0995753	4.81556
4.56961	1.91236	4.82713
4.57315	15.7679	4.83218
4.57705	7.7066	4.83774
4.57835	5.12141	4.8396
4.58553	2.66389	4.84986
4.59162	0.213012	4.85855
4.59796	1.90703	4.86762
4.59935	4.32738	4.8696
4.60208	13.0014	4.87351
4.61268	1.58547	4.88868
4.61332	1.72054	4.8896
4.6183	11.2838	4.89672
4.62717	3.70058	4.90943
4.63375	7.50885	4.91887
4.6379	3.32017	4.92482
4.6454	2.34508	4.93557
4.64608	4.88417	4.93655
4.64654	0.452358	4.93722
4.64672	1.87204	4.93747
4.64837	3.72217	4.93985
4.6528	5.00562	4.9462
4.65505	2.7094	4.94943
4.66191	1.56599	4.95929
4.66286	3.70093	4.96065
4.66549	2.5188	4.96443
4.6736	4.01764	4.9761
4.67925	3.056	4.98422
4.68355	4.69853	4.99041
4.68435	4.73267	4.99156
4.68511	3.75654	4.99265
4.6868	2.11061	4.99508
4.68893	4.48489	4.99815
4.68957	9.04095	4.99908
4.69498	4.45515	5.00686
4.70627	0.298815	5.02314
4.70898	4.15735	5.02705
4.709	0.377139	5.02707
4.70998	4.91575	5.02848
4.7114	4.66953	5.03053
4.71424	5.10078	5.03462
4.7147	3.05485	5.03529
4.71588	3.86136	5.03699
4.72547	5.11487	5.05085
4.73172	2.05742	5.05987
4.74673	14.8115	5.08157
4.75152	2.22872	5.08849
4.75232	0.279301	5.08965
4.75976	3.88627	5.10041
4.76272	1.40953	5.1047
4.76274	7.30935	5.10473
4.76532	6.0256	5.10847
4.78985	0.0794152	5.14402
4.7993	9.15922	5.15774
4.80827	4.65043	5.17076
4.81284	2.31097	5.17741
4.81372	4.51801	5.17868
4.82036	0.988876	5.18835
4.83108	4.39199	5.20394
4.83312	11.9109	5.20691
4.83539	2.30287	5.21021
4.83998	5.24133	5.21689
4.84573	4.31898	5.22527
4.85551	0.517136	5.23952
4.85826	9.08506	5.24353
4.85862	1.4932	5.24406
4.86243	1.54875	5.24962
4.87071	2.16274	5.2617
4.87523	2.9944	5.2683
4.87765	5.04215	5.27183
4.87931	4.27037	5.27426
4.88209	7.34489	5.27831
4.88583	1.44241	5.28378
4.88653	12.0067	5.28481
4.88865	2.69802	5.28791
4.90233	4.40981	5.30791
4.90443	26.5048	5.31098
4.90472	33.3178	5.31141
4.9094	5.69707	5.31826
4.91126	1.1694	5.32098
4.92248	2.94311	5.33742
4.92723	0.6141	5.34438
4.93983	4.80113	5.36285
4.94248	14.5922	5.36675
4.9527	4.00265	5.38175
4.95468	1.78735	5.38464
4.9612	9.17613	5.39423
4.96492	5.41561	5.39969
4.96546	1.75569	5.40049
4.96733	5.52859	5.40324
4.96991	7.22791	5.40703
4.97459	3.43106	5.41391
4.97518	0.313171	5.41478
4.97533	0.332674	5.41501
4.98263	3.1668	5.42574
4.9834	8.95049	5.42688
4.98518	1.62518	5.4295
4.98676	0.868261	5.43183
4.99992	1.24024	5.4512
5.00556	4.10781	5.45951
5.00831	0.988845	5.46357
5.00853	1.34854	5.4639
5.01231	4.93757	5.46946
5.01305	3.9944	5.47055
5.01566	4.05597	5.47441
5.01784	1.19451	5.47762
5.02319	1.75944	5.48551
5.02846	2.15548	5.4933
5.043	3.16641	5.51478
5.04559	0.762492	5.51861
5.05014	2.44635	5.52533
5.05359	3.97264	5.53044
5.05465	0.965864	5.53201
5.05801	0.913676	5.53698
5.06245	2.83835	5.54356
5.06364	9.66126	5.54531
5.06388	13.1476	5.54567
5.07241	1.35612	5.5583
5.07616	8.37565	5.56385
5.07963	1.16112	5.569
5.08155	4.33816	5.57185
5.08929	4.49841	5.58331
5.09438	5.14067	5.59086
5.09622	2.77008	5.59359
5.09981	64.6188	5.59892
5.10325	10.7862	5.60403
5.11064	6.36608	5.615
5.11958	5.10551	5.62829
5.12777	7.30032	5.64046
5.12911	3.52979	5.64246
5.13177	8.22478	5.64641
5.13813	9.03441	5.65588
5.13981	1.08683	5.65838
5.14195	2.45582	5.66156
5.14554	5.81987	5.6669
5.1536	9.40072	5.67891
5.16002	48.4831	5.68847
5.16504	1.40986	5.69595
5.16583	11.9646	5.69714
5.16844	6.98448	5.70103
5.17044	3.45115	5.70401
5.17325	2.62292	5.7082
5.1755	7.65228	5.71155
5.17697	3.07321	5.71376
5.18153	3.83101	5.72055
5.19269	10.9433	5.73723
5.19774	0.589929	5.74477
5.2073	3.18626	5.75907
5.21625	7.9173	5.77245
5.22242	3.5887	5.78168
5.22636	1.31564	5.78757
5.23524	5.69499	5.80088
5.23617	1.51707	5.80228
5.24025	2.77189	5.80838
5.24953	14.3123	5.8223
5.25037	2.56843	5.82357
5.26625	1.68996	5.84739
5.27237	2.76168	5.85658
5.28889	4.5067	5.88142
5.30036	6.05163	5.89867
5.30375	2.25098	5.90378
5.30893	6.47065	5.91158
5.31065	3.1243	5.91417
5.31425	3.66905	5.91959
5.32566	0.749619	5.93678
5.33339	0.887585	5.94845
5.33606	0.0793484	5.95247
5.34062	7.50982	5.95935
5.34349	0.918897	5.96369
5.35381	9.0081	5.97927
5.36235	4.87187	5.99217
5.3667	2.90947	5.99875
5.37259	6.22537	6.00766
5.38626	6.84674	6.02834
5.38912	22.2686	6.03267
5.39308	4.45061	6.03867
5.3931	3.89021	6.03871
5.3948	2.89308	6.04129
5.3966	9.62231	6.04401
5.39916	5.68689	6.04789
5.40733	0.848565	6.06028
5.40885	2.50347	6.06257
5.40888	14.9894	6.06262
5.41232	8.01778	6.06783
5.41972	0.976272	6.07907
5.42191	0.337158	6.08239
5.42384	1.51932	6.08531
5.42455	7.03448	6.0864
5.42927	10.7092	6.09356
5.42963	7.36952	6.0941
5.43101	1.20009	6.0962
5.43203	5.92196	6.09775
5.4325	2.61244	6.09846
5.44902	5.15958	6.12358
5.45626	6.73842	6.13458
5.47786	15.991	6.16746
5.48737	4.26337	6.18195
5.4893	2.06361	6.1849
5.49333	2.77951	6.19105
5.50636	3.50208	6.21092
5.50704	4.70727	6.21196
5.50826	1.10165	6.21382
5.51152	4.7248	6.2188
5.54585	1.87437	6.27128
5.5531	3.79136	6.28238
5.55441	3.7654	6.28437
5.55809	7.15854	6.29002
5.55813	8.13691	6.29007
5.55944	4.38615	6.29208
5.56036	1.08714	6.29349
5.56883	6.10063	6.30648
5.57181	5.44843	6.31105
5.5757	33.6218	6.317
5.5821	2.05301	6.32683
5.58692	3.06385	6.33422
5.58771	9.03937	6.33543
5.59729	11.0859	6.35014
5.59853	63.4294	6.35204
5.59974	5.71851	6.3539
5.61158	2.08075	6.37209
5.62081	1.98556	6.38628
5.62347	2.26542	6.39037
5.63033	1.07868	6.40093
5.63351	0.824765	6.40582
5.63425	10.3976	6.40696
5.64503	2.6284	6.42357
5.6483	4.0997	6.4286
5.64872	11.6113	6.42924
5.65349	4.2169	6.43659
5.66858	1.62433	6.45987
5.67101	5.77218	6.46361
5.67809	7.41068	6.47453
5.68103	4.28598	6.47908
5.68401	3.38823	6.48367
5.68713	3.69894	6.48851
5.7077	1.02918	6.5203
5.71039	4.1653	6.52445
5.72445	48.6341	6.54622
5.72818	3.52232	6.55199
5.74095	1.08037	6.57178
5.74431	3.21904	6.57699
5.74489	1.40282	6.57788
5.74552	2.69693	6.57886
5.74688	3.26838	6.58097
5.75035	1.93233	6.58635
5.76079	4.50551	6.60255
5.76106	7.18141	6.60297
5.76797	1.39972	6.6137
5.76977	4.16405	6.6165
5.78917	2.91549	6.64665
5.79059	15.6323	6.64884
5.79171	11.6858	6.6506
5.79388	5.60585	6.65397
5.79426	9.25662	6.65456
5.80029	1.22544	6.66394
5.80293	3.53249	6.66805
5.80348	9.47308	6.6689
5.80694	11.0873	6.67429
5.81014	5.19372	6.67927
5.81278	15.8459	6.68338
5.81731	6.88385	6.69044
5.81804	2.41927	6.69157
5.82439	7.02559	6.70147
5.82923	2.09203	6.70901
5.83302	10.9793	6.71493
5.83594	28.2946	6.71947
5.84356	9.32649	6.73136
5.84684	2.74543	6.73648
5.85155	1.8049	6.74383
5.85296	5.56637	6.74604
5.85532	5.14319	6.74973
5.85557	0.496247	6.75011
5.86132	1.02528	6.75909
5.87706	17.3909	6.78368
5.88042	6.81273	6.78895
5.92095	0.173828	6.85242
5.92547	10.2624	6.85951
5.92786	4.01234	6.86325
5.93234	3.99188	6.87028
5.94022	3.1402	6.88264
5.94492	2.82621	6.89003
5.94782	14.3957	6.89458
5.95468	13.559	6.90536
5.95472	3.69266	6.90542
5.99336	8.48411	6.96622
5.9989	5.92515	6.97495
6.00702	12.2075	6.98775
6.02226	3.50145	7.01178
6.02344	0.56858	7.01364
6.02393	4.65703	7.01442
6.03167	12.4501	7.02663
6.0368	3.45091	7.03474
6.04231	2.12346	7.04344
6.04363	11.5974	7.04554
6.04374	5.05658	7.04571
6.05067	2.27974	7.05666
6.05127	12.0042	7.0576
6.055	2.82198	7.06349
6.05567	2.27411	7.06457
6.05701	1.46672	7.06668
6.05927	7.57753	7.07025
6.06207	0.530049	7.07469
6.08073	0.685015	7.10421
6.08572	18.268	7.11213
6.08582	3.20456	7.11228
6.08781	1.62319	7.11544
6.08804	1.76062	7.1158
6.08817	7.96528	7.116
6.09022	6.73056	7.11926
6.09448	9.77794	7.126
6.10699	3.74664	7.14584
6.11201	28.085	7.1538
6.1145	0.167091	7.15777
6.1218	0.14656	7.16935
6.13123	2.0383	7.18433
6.13195	6.3333	7.18548
6.13898	2.00535	7.19664
6.14056	6.94749	7.19915
6.14092	7.93832	7.19973
6.15261	6.19735	7.21831
6.16875	9.46963	7.24401
6.1714	0.638449	7.24822
6.17823	3.12952	7.2591
6.18285	3.02441	7.26648
6.18343	6.51141	7.26739
6.19576	4.24854	7.28705
6.19589	0.401093	7.28725
6.19721	11.3154	7.28936
6.20038	2.15689	7.29443
6.20076	15.5456	7.29502
6.21093	2.32654	7.31126
6.21661	3.8549	7.32033
6.22606	73.9317	7.33543
6.22763	2.37673	7.33794
6.23674	4.44056	7.35249
6.23766	9.69446	7.35397
6.24912	7.45114	7.37229
6.25152	15.0995	7.37614
6.25208	1.60012	7.37704
6.26082	8.12345	7.39103
6.27258	5.781	7.40987
6.27571	7.35314	7.41488
6.27923	2.64661	7.42053
6.28551	2.12596	7.4306
6.29002	36.9776	7.43783
6.29226	6.47716	7.44143
6.29671	1.12119	7.44856
6.30692	0.543509	7.46496
6.30767	3.53722	7.46617
6.31193	2.24509	7.473
6.34126	2.85675	7.52015
6.36098	9.74412	7.5519
6.36737	9.50125	7.5622
6.37133	2.03106	7.56859
6.3764	5.51203	7.57676
6.38429	1.9059	7.58949
6.38469	6.55131	7.59013
6.39028	3.08839	7.59916
6.39251	3.43138	7.60276
6.39675	1.6021	7.6096
6.39756	9.63949	7.6109
6.40589	8.65161	7.62435
6.4061	4.23174	7.62469
6.41073	8.01819	7.63218
6.43205	0.823774	7.66665
6.44204	6.03978	7.68281
6.44307	4.69363	7.68448
6.45121	24.4488	7.69767
6.45606	4.47829	7.70552
6.45947	40.0672	7.71104
6.46081	8.26343	7.71322
6.46317	10.0435	7.71704
6.46494	4.67316	7.71991
6.4655	11.5794	7.72082
6.46824	8.22976	7.72526
6.46943	10.7801	7.7272
6.47269	3.8201	7.73247
6.48049	5.51683	7.74513
6.48078	1.60604	7.74561
6.48907	0.897324	7.75906
6.48968	4.65406	7.76005
6.49022	13.9101	7.76092
6.49058	5.23249	7.76151
6.49649	5.72226	7.77109
6.50054	0.320277	7.77769
6.50077	7.00856	7.77805
6.51282	7.0946	7.79763
6.51429	5.57678	7.80003
6.51449	0.641492	7.80035
6.52009	5.29627	7.80946
6.5421	33.565	7.84527
6.54477	2.38532	7.84962
6.54994	1.41737	7.85805
6.55039	2.52539	7.85877
6.5532	91.0084	7.86335
6.55873	3.43803	7.87237
6.56274	4.96211	7.87891
6.57088	18.5955	7.89218
6.57349	14.1172	7.89644
6.57865	0.359926	7.90485
6.57929	3.83117	7.9059
6.58002	1.04519	7.90709
6.58244	1.07767	7.91105
6.58366	61.9299	7.91304
6.58744	4.61635	7.91921
6.60088	0.834884	7.94116
6.60201	0.285585	7.94301
6.60583	107.071	7.94924
6.61906	3.45181	7.97087
6.61929	1.15264	7.97125
6.64283	1.70482	8.00979
6.66761	2.25632	8.05041
6.68067	12.6375	8.07183
6.69859	5.43679	8.10127
6.6986	0.121445	8.10127
6.7022	0.134363	8.10719
6.70435	7.67434	8.11073
6.70443	13.2689	8.11087
6.71269	23.7229	8.12444
6.72156	2.60559	8.13904
6.733	4.053	8.15786
6.73492	2.695	8.16102
6.74536	8.14448	8.17822
6.75272	4.43424	8.19035
6.7566	4.56705	8.19675
6.76514	0.012711	8.21082
6.76532	7.92298	8.21113
6.76605	4.58038	8.21234
6.77535	0.637089	8.22767
6.78427	8.68825	8.24241
6.7848	12.4599	8.24328
6.78541	11.09	8.24429
6.78585	9.16065	8.24502
6.8073	9.51577	8.28045
6.81624	0.710525	8.29524
6.81795	3.55197	8.29807
6.82381	5.52465	8.30777
6.83732	11.654	8.33013
6.8481	16.866	8.348
6.85371	2.90373	8.35729
6.86689	1.83206	8.37916
6.87413	0.412685	8.39116
6.87629	5.61691	8.39475
6.87933	1.19055	8.39979
6.88008	3.49666	8.40104
6.88152	0.183784	8.40344
6.88568	3.62248	8.41034
6.88876	5.28908	8.41546
6.90105	3.50901	8.43588
6.90618	3.10843	8.4444
6.90751	3.73695	8.44662
6.91178	25.2411	8.45373
6.91348	11.2629	8.45655
6.92306	28.9105	8.4725
6.92325	3.87176	8.4728
6.92332	1.00098	8.47292
6.9339	16.8899	8.49053
6.94129	4.73441	8.50284
6.94302	11.3261	8.50573
6.94338	2.07504	8.50633
6.94487	5.66389	8.50881
6.94541	5.79189	8.50971
6.9473	0.704529	8.51286
6.95525	13.0543	8.52612
6.95766	6.39729	8.53013
6.95766	10.6383	8.53013
6.95813	9.80338	8.53091
6.96536	3.62005	8.54298
6.96808	27.0396	8.54751
6.97182	5.07186	8.55375
6.97959	6.80342	8.56672
6.9813	22.6986	8.56958
6.98384	5.80792	8.57381
6.98626	0.980098	8.57786
6.99408	3.02723	8.59093
6.9964	6.53424	8.59481
7.00373	7.33182	8.60705
7.01018	5.00857	8.61783
7.01264	8.29595	8.62195
7.01731	0.465026	8.62976
7.02725	3.73521	8.6464
7.03961	7.22747	8.66709
7.04793	23.4531	8.68104
7.05773	6.51635	8.69746
7.07222	25.4339	8.72176
7.08151	2.10171	8.73736
7.09195	3.83224	8.7549
7.10025	5.76369	8.76885
7.10282	7.24725	8.77317
7.10286	2.41584	8.77323
7.10553	5.76808	8.77773
7.10948	1.23077	8.78437
7.11139	3.05146	8.78757
7.11702	13.0259	8.79705
7.12595	7.94781	8.81207
7.1414	3.53669	8.83809
7.14647	6.48198	8.84664
7.14664	15.6671	8.84692
7.1571	10.0669	8.86455
7.16158	14.2325	8.8721
7.16239	3.99589	8.87346
7.16914	1.93842	8.88485
7.17281	12.182	8.89104
7.17509	2.26543	8.89489
7.17562	14.0622	8.89579
7.18027	15.898	8.90364
7.18421	10.6772	8.91029
7.19061	13.6604	8.92109
7.19904	4.24025	8.93534
7.21294	8.44189	8.95883
7.22312	5.40316	8.97605
7.22422	7.63964	8.97791
7.22793	4.32405	8.9842
7.26006	2.23548	9.03862
7.26181	3.10982	9.04158
7.28557	2.45459	9.0819
7.30488	0.846494	9.1147
7.31044	3.28909	9.12416
7.32582	5.8722	9.15031
7.32999	2.16304	9.15741
7.3393	11.3857	9.17326
7.34685	6.63424	9.18611
7.354	45.6289	9.19829
7.36161	9.92947	9.21126
7.37418	18.6985	9.2327
7.40657	0.370822	9.28801
7.40703	1.28504	9.28879
7.42538	5.74389	9.32016
7.4296	18.1546	9.32738
7.43822	15.65	9.34213
7.43893	9.12924	9.34336
7.44043	7.74169	9.34591
7.44302	7.66366	9.35036
7.44959	2.25366	9.3616
7.45716	3.64026	9.37457
7.4629	26.5127	9.3844
7.46689	31.6727	9.39124
7.46752	2.16833	9.39232
7.46945	40.7431	9.39563
7.47346	4.37163	9.40251
7.47775	12.0442	9.40988
7.47825	13.5376	9.41073
7.47955	10.1476	9.41296
7.48368	6.1146	9.42004
7.48722	12.4621	9.42612
7.49016	9.05482	9.43116
7.49153	3.71887	9.43351
7.49764	12.431	9.44401
7.54499	14.1106	9.52541
7.55787	21.3224	9.54759
7.55793	65.9833	9.5477
7.56443	0.428267	9.55889
7.57521	3.83865	9.57748
7.57558	0.70822	9.57812
7.5757	2.76165	9.57832
7.58352	95.3196	9.5918
7.58749	11.0623	9.59866
7.60307	15.2782	9.62555
7.61661	4.38619	9.64894
7.62672	3.98256	9.66641
7.62724	3.48824	9.6673
7.62878	4.2849	9.66997
7.63043	8.79999	9.67282
7.6311	17.58	9.67398
7.63738	4.23959	9.68484
7.63953	11.6474	9.68855
7.63963	16.945	9.68873
7.64173	3.32339	9.69235
7.64991	61.1068	9.70651
7.65429	8.94728	9.7141
7.67032	2.66996	9.74185
7.67689	4.28113	9.75324
7.67757	9.87497	9.75443
7.67788	2.26559	9.75497
7.68403	18.8916	9.76563
7.68958	2.93355	9.77526
7.69023	3.74847	9.77638
7.69274	2.92396	9.78072
7.69515	0.481638	9.78491
7.70079	1.899	9.7947
7.70458	2.13568	9.80128
7.7054	8.22905	9.8027
7.7148	6.58739	9.81901
7.71578	18.4923	9.82071
7.72178	1.07947	9.83115
7.72896	10.0921	9.84361
7.72997	4.32253	9.84537
7.74789	11.4224	9.87653
7.74835	8.28836	9.87734
7.7652	8.03497	9.90666
7.77089	9.05717	9.91658
7.78181	5.76121	9.9356
7.78287	32.0021	9.93744
7.78998	13.5532	9.94984
7.80136	4.05019	9.96969
7.80432	4.98323	9.97484
7.80967	4.44818	9.98418
7.82162	12.3447	10.005
7.82165	2.45085	10.0051
7.82354	6.79723	10.0084
7.83383	3.16006	10.0264
7.84769	7.84737	10.0506
7.8559	2.94073	10.065
7.86446	8.91724	10.0799
7.86722	13.437	10.0848
7.88458	7.10758	10.1152
7.89398	13.0451	10.1316
7.90605	13.5037	10.1528
7.92466	6.30274	10.1855
7.92517	11.4889	10.1863
7.92679	74.5509	10.1892
7.96857	0.38267	10.2626
7.96992	1.02418	10.265
7.97477	5.87469	10.2735
7.98254	7.44443	10.2872
7.99	0.930232	10.3003
7.99411	2.65213	10.3076
7.99585	5.71487	10.3106
8.00124	7.3328	10.3201
8.01597	0.84148	10.3461
8.03047	5.36439	10.3717
8.03203	13.2853	10.3744
8.03601	10.3095	10.3815
8.0387	8.68376	10.3862
