count_mean	count_var	fitted_var
26.1808	50.94	55.1665
26.185	55.6498	55.1792
26.1937	127.446	55.2056
26.2078	1.65819	55.2485
26.2161	12.0299	55.2735
26.2187	25.826	55.2816
26.324	23.5853	55.6015
26.3282	7.411	55.6143
26.3479	57.3644	55.6742
26.375	12.6956	55.7567
26.4024	5.26639	55.8402
26.418	6.29993	55.888
26.447	41.7294	55.9761
26.6168	40.1976	56.4945
26.6246	1.54577	56.5184
26.6405	0.0911676	56.5671
26.662	1.1676	56.633
26.6765	10.1475	56.6773
26.6796	75.4497	56.6867
26.7002	25.3631	56.75
26.7134	36.8396	56.7901
26.7228	52.2333	56.819
26.7237	47.0855	56.8217
26.7503	11.4487	56.9034
26.7856	28.5565	57.0114
26.8251	9.45998	57.1326
26.8284	5.31847	57.1427
26.8343	4.1596	57.1609
26.8575	26.6289	57.2322
26.8636	8.63425	57.2507
26.877	18.2307	57.2918
26.881	6.60413	57.3042
26.8815	45.1255	57.3056
26.8959	348.884	57.35
26.9013	207.455	57.3667
26.9472	4.49217	57.5076
26.9939	20.8794	57.6513
27.0039	171.428	57.6822
27.0419	1.51977	57.7989
27.0425	25.8649	57.8009
27.0504	17.5245	57.8253
27.0665	49.7322	57.8749
27.0916	87.2823	57.9522
27.0971	3.02246	57.9691
27.106	165.763	57.9967
27.1672	6.94745	58.1853
27.1846	262.462	58.239
27.2225	14.4251	58.3562
27.2536	67.6601	58.4521
27.2648	118.913	58.4866
27.3021	24.4058	58.6022
27.3256	6.8304	58.6747
27.3378	17.2152	58.7124
27.3459	4.70085	58.7375
27.355	91.1923	58.7657
27.3872	74.0055	58.8655
27.3898	25.2797	58.8735
27.4065	25.0919	58.9252
27.4595	58.1489	59.0896
27.4612	57.2545	59.0946
27.5198	41.0359	59.2765
27.5261	47.1306	59.2961
27.5387	3.10934	59.3353
27.5496	7.16118	59.3691
27.5761	92.3942	59.4513
27.6055	174.526	59.5428
27.6449	16.3792	59.6653
27.645	4.69481	59.6655
27.6483	17.3449	59.6759
27.6491	7.64945	59.6782
27.6526	84.3952	59.6892
27.6587	119.185	59.7082
27.6926	24.1624	59.8136
27.7525	26.7055	60.0001
27.7608	25.7383	60.0259
27.8164	24.8376	60.1994
27.845	206.951	60.2886
27.8541	3.75065	60.317
27.8662	20.9124	60.3547
27.9167	123.564	60.5126
27.9222	81.0078	60.5295
27.9416	67.7279	60.5901
27.9514	12.5075	60.6207
27.9594	1.32227	60.646
27.9748	83.3621	60.6939
28.0029	28.3855	60.7818
28.0051	4.30149	60.7888
28.0153	50.6082	60.8208
28.0165	12.7982	60.8244
28.0191	181.21	60.8326
28.0987	37.2397	61.0818
28.1	84.3031	61.086
28.122	224.79	61.1547
28.1349	31.694	61.1953
28.1615	46.6726	61.2785
28.2263	10.6597	61.482
28.2511	8.27899	61.5598
28.2622	463.236	61.5948
28.2632	29.4501	61.5979
28.2749	1.56123	61.6347
28.2772	135.02	61.6417
28.3181	30.524	61.7703
28.3216	12.3997	61.7813
28.3743	85.9695	61.9471
28.4258	97.9148	62.1093
28.4276	9.15212	62.1149
28.4518	319.469	62.1911
28.5012	4.65044	62.3469
28.5036	145.204	62.3546
28.5258	3.70363	62.4244
28.559	28.9152	62.5293
28.5591	18.6611	62.5295
28.5657	2.72242	62.5503
28.5883	28.9103	62.6217
28.6176	15.5121	62.7141
28.6181	18.329	62.7158
28.6278	408.476	62.7466
28.6387	148.76	62.781
28.6539	0.688302	62.829
28.6836	172.253	62.923
28.6847	3.26628	62.9264
28.7475	25.5594	63.125
28.8094	33.3833	63.3209
28.8563	66.414	63.4697
28.8625	0.822454	63.4892
28.9338	77.6116	63.7155
28.9552	47.0532	63.7836
28.9856	17.2834	63.8802
28.9899	10.7656	63.8937
29.0696	6.21343	64.1471
29.0939	21.6553	64.2245
29.0976	39.9872	64.2362
29.1575	12.3569	64.4269
29.1668	12.5494	64.4566
29.1981	173.486	64.5565
29.1985	79.2072	64.5577
29.2107	33.028	64.5965
29.2208	12.7287	64.6288
29.2284	23.0188	64.6528
29.284	25.8994	64.8304
29.2847	3.37249	64.8327
29.3203	39.1443	64.9463
29.3306	20.0407	64.9791
29.3318	16.9526	64.9831
29.3738	12.7929	65.1172
29.3888	104.444	65.1651
29.3889	50.3899	65.1653
29.3987	19.6814	65.1969
29.4454	4.22292	65.3462
29.4456	8.72203	65.3469
29.4809	93.2545	65.4597
29.4922	54.665	65.496
29.5082	13.2698	65.5472
29.5122	27.6744	65.5601
29.5374	37.2582	65.6409
29.5435	22.4519	65.6602
29.5484	93.4472	65.6759
29.5893	6.99201	65.8071
29.6159	134.623	65.8923
29.633	9.40584	65.9472
29.6633	45.6329	66.0446
29.7304	241.715	66.26
29.7647	4.01224	66.3703
29.7697	148.394	66.3863
29.7736	3.38298	66.399
29.7767	3.88373	66.409
29.7955	33.4123	66.4693
29.8304	116.842	66.5818
29.8432	40.0753	66.6229
29.8937	92.0494	66.7855
29.9113	28.0489	66.8423
29.9143	128.519	66.852
29.9434	29.0416	66.9457
30.0333	16.3204	67.2357
30.0594	16.5169	67.3202
30.0803	26.9864	67.3876
30.0857	0.440201	67.4051
30.0944	20.2757	67.4333
30.1017	144.018	67.4566
30.2106	48.7934	67.8089
30.2109	10.8826	67.8099
30.2944	11.2006	68.0805
30.3074	46.1051	68.1225
30.3082	248.805	68.1252
30.3153	65.6624	68.1482
30.3744	41.209	68.3399
30.4596	11.9656	68.6163
30.5186	26.7878	68.8082
30.521	8.2537	68.816
30.523	12.1315	68.8226
30.5374	30.7835	68.8693
30.5379	70.1242	68.8709
30.5448	12.2236	68.8934
30.5665	79.9372	68.9641
30.5942	62.2046	69.0542
30.6056	2.81672	69.0914
30.6132	1.51046	69.1161
30.6272	26.1142	69.1616
30.6719	27.7684	69.3074
30.6774	11.7734	69.3252
30.6861	6.96456	69.3535
30.7094	26.534	69.4296
30.7097	61.8519	69.4307
30.7293	42.6287	69.4946
30.7505	39.2576	69.5636
30.7531	155.066	69.572
30.756	18.3755	69.5817
30.762	3.40864	69.6012
30.7773	64.5272	69.6511
30.7904	0.804518	69.6937
30.7986	23.6732	69.7206
30.804	1.07528	69.7384
30.819	14.343	69.7874
30.8255	29.7677	69.8084
30.8429	60.8114	69.8654
30.8566	47.3943	69.91
30.9654	0.62503	70.2661
31.0201	38.2855	70.445
31.0729	12.7155	70.6182
31.0843	37.4202	70.6556
31.0937	18.0591	70.6863
31.1174	44.8036	70.7642
31.1318	192.077	70.8112
31.1428	43.9993	70.8475
31.1431	27.04	70.8484
31.1543	43.2856	70.8851
31.1664	118.019	70.925
31.1947	13.7515	71.0178
31.225	58.8398	71.1172
31.2326	138.463	71.1423
31.2769	48.9935	71.2879
31.2846	2.88448	71.3134
31.2877	111.971	71.3235
31.2881	16.2614	71.3248
31.3148	10.6633	71.4126
31.3273	18.1236	71.4538
31.3304	22.2357	71.464
31.3542	36.8798	71.5422
31.3611	60.6423	71.5649
31.3713	56.1278	71.5986
31.3808	341.636	71.6298
31.3859	63.3946	71.6465
31.3872	11.2516	71.6508
31.4331	101.39	71.8022
31.4666	9.71118	71.9124
31.5041	3.33207	72.0363
31.5681	4.45343	72.2474
31.6368	60.9322	72.4744
31.6654	12.1521	72.569
31.6659	34.5773	72.5705
31.8139	8.36271	73.0606
31.8412	39.5131	73.1509
31.894	29.8557	73.326
31.904	9.07299	73.3591
31.9116	3.78555	73.3843
31.925	8.11198	73.4287
31.9288	19.9397	73.4414
31.9325	7.51751	73.4537
31.9558	297.827	73.5311
31.9606	759.611	73.5469
32.0048	27.2003	73.6937
32.0273	23.9474	73.7688
32.0288	68.5159	73.7737
32.0917	39.9196	73.9829
32.0928	2.2075	73.9863
32.0939	10.7014	73.99
32.1613	26.6275	74.2143
32.2098	98.0735	74.3758
32.2108	7.10767	74.3793
32.2273	19.7454	74.4344
32.2605	10.2712	74.5451
32.2796	861.101	74.6086
32.2873	37.9886	74.6342
32.3059	12.9335	74.6965
32.309	1.12974	74.7067
32.4231	191.781	75.0877
32.4289	121.053	75.1072
32.437	92.7491	75.1344
32.4453	3.34621	75.162
32.5022	7.89218	75.3524
32.5427	46.9237	75.4879
32.5508	118.073	75.515
32.5534	28.1944	75.5236
32.5745	72.4429	75.5944
32.5872	7.53577	75.637
32.6014	24.4599	75.6844
32.6368	39.4654	75.8031
32.6662	21.2319	75.9017
32.6877	79.5811	75.9738
32.6925	4.02932	75.99
32.7248	3.28808	76.0981
32.7256	19.1667	76.101
32.7724	19.6395	76.258
32.7909	30.588	76.32
32.8096	24.3146	76.383
32.8292	273.64	76.4488
32.8585	77.2547	76.5472
32.9133	35.1685	76.7317
32.9957	0.829654	77.0092
32.9978	14.9942	77.0161
33.0002	4.19231	77.0242
33.0519	1.14059	77.1986
33.0636	39.1727	77.2378
33.1363	72.6225	77.4831
33.1423	16.9364	77.5034
33.1442	15.1632	77.51
33.2288	1319.73	77.7956
33.2327	376.162	77.8086
33.2524	27.8761	77.8753
33.2934	69.2244	78.014
33.3039	4.15197	78.0495
33.3131	31.2138	78.0807
33.3579	176.827	78.2323
33.3639	39.0687	78.2524
33.3862	35.4346	78.3281
33.4048	1.35212	78.3911
33.4505	10.4892	78.5458
33.4596	27.973	78.5769
33.4884	261.464	78.6744
33.5007	9.49768	78.716
33.5077	3.67709	78.7399
33.5106	20.5616	78.7495
33.5298	91.8414	78.8149
33.5393	409.295	78.847
33.5706	12.3641	78.9534
33.581	652.62	78.9887
33.6189	45.0189	79.1172
33.6433	68.4298	79.2003
33.6499	25.3446	79.2227
33.6615	1783.66	79.262
33.7233	128.457	79.4722
33.7412	153.527	79.5333
33.7909	3.12382	79.7023
33.8075	42.7192	79.759
33.8257	4.78873	79.8208
33.8719	76.2063	79.9784
33.8772	62.5381	79.9964
33.9088	2.12915	80.1041
33.9306	5.86115	80.1785
33.9319	4.35199	80.1831
33.9533	5.30524	80.256
33.9627	94.303	80.288
34.1013	98.6046	80.7615
34.1267	30.5105	80.8484
34.1451	31.9589	80.9114
34.1727	9.10698	81.0058
34.1807	63.4976	81.0331
34.1933	45.1816	81.0762
34.2372	219.066	81.2265
34.2454	85.6823	81.2547
34.2738	30.0239	81.352
34.2966	27.132	81.43
34.3074	140.633	81.4672
34.3102	133.552	81.4767
34.3137	23.328	81.4887
34.3446	66.4716	81.5948
34.3609	42.2842	81.6506
34.3643	5.02526	81.6625
34.3666	488.898	81.6704
34.413	38.5478	81.8297
34.4272	16.5054	81.8783
34.4277	35.191	81.8799
34.4409	73.0418	81.9253
34.4428	24.0474	81.9317
34.4445	5.194	81.9376
34.4865	444.951	82.0821
34.4981	17.0351	82.1219
34.5277	18.9063	82.2235
34.5314	3.96624	82.2365
34.5925	10.726	82.4467
34.6287	20.9042	82.5713
34.6432	383.632	82.6212
34.6578	612.567	82.6714
34.7212	176.187	82.8899
34.7351	110.307	82.9378
34.7636	44.0972	83.0361
34.7691	4.00742	83.0552
34.784	39.5469	83.1066
34.8096	47.3114	83.1947
34.8192	35.7891	83.2281
34.8834	128.817	83.4496
34.8844	131.81	83.4532
34.8891	1602.44	83.4692
34.8935	18.2821	83.4846
34.9037	122.289	83.5198
34.9133	75.7828	83.553
34.9186	38.0404	83.5711
34.9254	118.623	83.5949
34.939	117.321	83.6417
34.9412	132.002	83.6495
34.9524	13.0405	83.6882
35.0024	17.9431	83.8612
35.0334	15.7719	83.9684
35.0623	53.1283	84.0683
35.0804	0.94628	84.1312
35.116	14.3203	84.2543
35.1662	348.85	84.4284
35.1704	8.04658	84.4429
35.2773	12.3964	84.8137
35.3344	0.923328	85.0121
35.3815	6.46625	85.1759
35.4312	2.1648	85.3489
35.4591	93.6194	85.4459
35.4638	80.8039	85.4622
35.4744	20.7549	85.4992
35.5412	1.73408	85.7316
35.5504	188.124	85.7639
35.5506	49.9422	85.7646
35.5534	5.51282	85.7743
35.5952	17.9984	85.9201
35.5971	3.73142	85.9265
35.6047	27.0749	85.9532
35.6071	134.125	85.9613
35.6097	30.096	85.9706
35.6291	633.865	86.038
35.6426	8.77824	86.0851
35.6544	450.223	86.1266
35.7278	38.7619	86.3826
35.7803	59.0628	86.5662
35.7943	52.3905	86.615
35.8194	172.016	86.7028
35.9009	30.0031	86.988
35.9124	12.7419	87.0279
35.9519	40.0672	87.1664
35.953	42.7013	87.1701
35.9767	95.4423	87.2533
35.9831	9.35973	87.2758
35.9985	1610.41	87.3296
36.0092	3.02455	87.367
36.0157	88.9422	87.3898
36.0633	7.30702	87.5568
36.0634	22.5757	87.5573
36.0772	27.6353	87.6058
36.0802	68.8218	87.6161
36.0889	139.38	87.6467
36.111	32.0484	87.7243
36.1387	122.815	87.8214
36.1512	15.0293	87.8653
36.1778	171.805	87.9587
36.213	57.9273	88.0824
36.2131	40.9676	88.0826
36.2361	34.8149	88.1635
36.24	139.406	88.1773
36.2423	749.428	88.1855
36.2489	9.15098	88.2086
36.2623	71.1592	88.2556
36.2785	669.345	88.3125
36.2802	60.9702	88.3187
36.2917	920.24	88.3589
36.348	19.8778	88.557
36.376	75.5598	88.6555
36.4	7.89367	88.7403
36.4117	105.248	88.7812
36.413	36.8451	88.7858
36.413	11.3872	88.7858
36.4456	47.9593	88.901
36.4633	209.763	88.9632
36.4673	1.32826	88.9772
36.4838	36.7693	89.0353
36.5339	49.4948	89.2121
36.5374	73.5254	89.2244
36.5428	885.98	89.2436
36.5501	58.6844	89.2693
36.595	60.7996	89.4277
36.609	13.0031	89.4773
36.6218	12.7798	89.5224
36.6238	66.4696	89.5297
36.6264	508.98	89.5386
36.6751	142.9	89.7106
36.6908	46.943	89.7662
36.6983	25.3576	89.7927
36.7765	80.1088	90.0695
36.7825	11.5265	90.0906
36.8341	60.1386	90.2733
36.843	258.12	90.3048
36.8715	46.0215	90.4058
36.8796	35.0664	90.4342
36.903	15.8617	90.5173
36.9194	11.2725	90.5755
36.9397	838.29	90.6475
36.9896	186.105	90.8243
37.0715	0.189458	91.115
37.0978	8.24148	91.2084
37.1928	79.5442	91.5461
37.2842	322.824	91.8714
37.2944	270.915	91.9076
37.3237	12.7023	92.0121
37.3422	56.718	92.0781
37.3433	107.124	92.0818
37.3534	63.9552	92.1178
37.3764	124.467	92.2001
37.3975	64.5962	92.2753
37.4493	213.355	92.4598
37.4702	13.8586	92.5344
37.4812	26.0171	92.5736
37.5157	220.802	92.697
37.5171	425.227	92.7018
37.5361	63.5793	92.7696
37.5381	29.3401	92.7767
37.5477	71.4734	92.8112
37.5515	21.1033	92.8248
37.5983	143.13	92.9918
37.6276	32.0677	93.0968
37.6771	1122.04	93.2738
37.7261	53.7204	93.4489
37.7794	26.4003	93.6399
37.8124	7.61994	93.7581
37.8141	15.0746	93.7641
37.8158	12.8126	93.7704
37.8167	12.1274	93.7735
37.8469	81.0165	93.8817
37.852	44.8056	93.9003
37.8552	79.7871	93.9118
37.8622	43.4367	93.9368
37.8793	82.9572	93.998
37.8927	37.9043	94.046
37.8941	71.2914	94.0511
37.93	5.98439	94.18
37.9687	28.2488	94.3187
37.9917	80.5625	94.4013
38.0069	54.1391	94.4561
38.0597	42.915	94.6456
38.0631	20.0973	94.6578
38.0647	355.546	94.6637
38.0713	39.485	94.6876
38.0845	0.932791	94.7349
38.0996	15.0536	94.7892
38.1673	23.2099	95.0328
38.1818	39.6658	95.0847
38.1851	123.021	95.0969
38.1872	38.4914	95.1045
38.2451	33.525	95.3127
38.2451	100.936	95.3129
38.2551	54.2806	95.3487
38.2758	77.9129	95.4233
38.3363	32.4553	95.6416
38.3697	169.385	95.762
38.3772	7.35716	95.7891
38.4486	91.7754	96.0468
38.4611	47.792	96.0918
38.5014	89.071	96.2376
38.5055	14.3119	96.252
38.5215	168.617	96.3099
38.5302	38.0268	96.3415
38.538	82.9594	96.3696
38.575	30.8732	96.5036
38.5839	3.59614	96.5356
38.6026	193.64	96.6031
38.7043	28.3948	96.9714
38.7108	11.2489	96.9951
38.7294	283.185	97.0622
38.737	124.543	97.0899
38.7384	19.1383	97.0948
38.7641	105.892	97.1882
38.7701	22.0811	97.2096
38.782	22.7602	97.253
38.7901	26.1298	97.2823
38.8032	469.401	97.3296
38.8168	57.9096	97.3792
38.8342	9.9823	97.4423
38.8642	53.5487	97.5512
38.8682	167.616	97.5655
38.8884	50.008	97.6388
38.9037	531.137	97.6945
38.9204	33.1068	97.7551
38.9742	133.564	97.9504
38.9828	273.865	97.9816
39.1673	58.0413	98.6526
39.1961	2.75903	98.7577
39.2039	109.48	98.786
39.2107	22.762	98.8108
39.2323	30.6663	98.8895
39.3186	17.4323	99.204
39.3205	290.232	99.211
39.321	49.718	99.213
39.3349	78.9282	99.2636
39.3536	83.9413	99.3317
39.4311	0.547616	99.6148
39.4516	49.9424	99.6898
39.467	5.48261	99.746
39.5369	149.966	100.001
39.5466	31.3259	100.037
39.5776	97.4707	100.15
39.5801	36.7756	100.16
39.6093	275.138	100.266
39.6151	145.212	100.287
39.7529	33.7917	100.792
39.7688	78.2616	100.851
39.7966	26.2961	100.953
39.8421	153.477	101.12
39.8506	6.16705	101.151
39.9337	48.1227	101.456
39.9419	6.39095	101.486
39.9896	2.95684	101.661
40.0063	25.4617	101.723
40.0218	22.2907	101.78
40.0545	346.875	101.9
40.089	38.204	102.027
40.0992	9.09316	102.064
40.1038	220.542	102.081
40.1206	21.5842	102.143
40.1522	170.262	102.26
40.1942	410.508	102.414
40.2222	50.1302	102.517
40.2415	22.6831	102.589
40.2753	134.601	102.713
40.2876	45.2921	102.759
40.3237	50.8719	102.892
40.4299	69.7815	103.284
40.4322	270.481	103.292
40.4464	104.792	103.345
40.5575	19.6384	103.755
40.5609	75.8417	103.768
40.582	53.0867	103.846
40.5994	25.4794	103.91
40.628	335.735	104.016
40.7006	39.8828	104.286
40.7456	45.1653	104.452
40.772	108.555	104.55
40.8678	24.1249	104.905
40.8733	307.214	104.926
40.8806	5.54969	104.953
40.8829	188.07	104.962
40.9132	45.9332	105.074
40.9963	311.147	105.383
40.999	55.38	105.393
41.0169	32.4817	105.46
41.0205	174.789	105.473
41.0245	20.5376	105.488
41.0294	222.672	105.506
41.0499	66.0934	105.582
41.0571	11.7049	105.609
41.1126	25.2735	105.816
41.1423	220.503	105.926
41.17	40.3814	106.029
41.1897	13.9756	106.103
41.2061	41.777	106.164
41.24	136.36	106.29
41.2417	9.90675	106.297
41.2648	335.963	106.383
41.2912	26.8266	106.481
41.3074	63.873	106.542
41.3144	1.60828	106.568
41.4039	78.737	106.902
41.4081	50.1365	106.918
41.4581	95.6858	107.104
41.4632	107.342	107.123
41.4695	46.9749	107.147
41.5291	288.278	107.37
41.5805	59.043	107.562
41.6133	41.3537	107.685
41.6207	40.2409	107.712
41.6283	55.9138	107.741
41.6352	30.5264	107.767
41.6442	96.8723	107.8
41.6818	180.79	107.941
41.6833	50.6384	107.947
41.7366	22.347	108.147
41.7555	28.9093	108.217
41.7569	43.5978	108.223
41.7605	3.16444	108.236
41.7767	31.0553	108.297
41.8128	35.9934	108.432
41.8298	184.463	108.496
41.8689	396.936	108.643
41.9038	6.22484	108.774
41.9097	0.278202	108.796
41.9896	90.6484	109.096
41.9954	61.757	109.118
42.0297	109.231	109.247
42.0372	19.638	109.275
42.0687	90.9187	109.394
42.1445	68.6116	109.679
42.1625	1.3294	109.747
42.1842	71.6336	109.828
42.1939	142.373	109.865
42.2296	10.3632	109.999
42.2499	110.271	110.076
42.2881	15.3931	110.22
42.292	110.9	110.235
42.2922	137.378	110.235
42.3172	212.231	110.33
42.3597	58.2008	110.49
42.3672	174.753	110.518
42.393	41.8957	110.616
42.394	18.3319	110.619
42.4	3.499	110.642
42.4379	15.2865	110.785
42.4395	71.4055	110.791
42.4706	5.76943	110.908
42.4723	88.3253	110.914
42.4777	102.35	110.935
42.4843	66.4283	110.96
42.4929	35.0342	110.992
42.5148	39.7915	111.075
42.5847	0.986691	111.339
42.6256	12.9889	111.493
42.7141	83.7484	111.828
42.7166	37.1883	111.837
42.7267	29.3481	111.876
42.74	318.419	111.926
42.7746	40.2152	112.056
42.8233	306.14	112.241
42.8628	17.3738	112.39
42.8974	370.757	112.521
42.9196	119.775	112.605
42.9344	95.5013	112.661
42.9361	15.7714	112.667
42.9764	19.1988	112.82
43.0172	6.61068	112.975
43.0545	18.2353	113.116
43.0893	99.512	113.248
43.0894	4.16634	113.248
43.1271	181.358	113.391
43.147	59.4568	113.466
43.155	20.3404	113.497
43.165	64.9558	113.535
43.1845	47.5954	113.608
43.2291	54.4805	113.778
43.2328	45.1334	113.792
43.2375	7.57239	113.81
43.2381	24.2452	113.812
43.2504	133.038	113.859
43.2598	1.69376	113.894
43.3073	171.789	114.074
43.3205	96.3497	114.125
43.3557	0.0210398	114.258
43.4022	17.2381	114.435
43.4161	13.1422	114.487
43.4267	1.24482	114.528
43.4392	72.27	114.575
43.4465	68.3913	114.603
43.4504	207.774	114.617
43.4543	22.9604	114.632
43.4795	24.7754	114.728
43.5153	54.4359	114.864
43.5366	38.2339	114.945
43.5932	8.32237	115.16
43.6311	114.452	115.304
43.6427	112.051	115.348
43.6465	236.092	115.363
43.6514	131.876	115.382
43.6943	1.11096	115.545
43.7104	74.889	115.606
43.7111	23.0326	115.609
43.7325	137.317	115.69
43.7582	31.7557	115.788
43.7586	139.553	115.789
43.8886	12.8776	116.284
43.94	16.715	116.48
43.9497	6.63416	116.517
44.0081	151.897	116.74
44.0278	93.0356	116.815
44.0344	195.941	116.84
44.0373	170.193	116.851
44.038	6.73351	116.854
44.1289	14.2787	117.2
44.1365	29.7791	117.229
44.1397	32.9987	117.241
44.1478	81.0509	117.272
44.164	11.8207	117.334
44.1858	354.13	117.417
44.2085	293.6	117.504
44.2745	45.083	117.756
44.2896	75.3745	117.814
44.3003	31.8246	117.855
44.3305	14.1281	117.97
44.3531	122.465	118.056
44.4416	120.543	118.394
44.5279	15.3243	118.724
44.5625	23.5468	118.856
44.568	130.235	118.878
44.5861	29.4592	118.947
44.6	16.7451	119
44.6326	78.2036	119.125
44.6349	8.7607	119.133
44.7136	171.285	119.435
44.7285	120.457	119.492
44.7375	100.694	119.526
44.7853	11.2932	119.71
44.7885	79.8182	119.722
44.8068	107.06	119.792
44.874	846.193	120.049
44.886	15.342	120.095
44.9496	36.5432	120.339
44.9946	20.9569	120.512
45.0107	7.15076	120.574
45.0483	153.27	120.718
45.0489	109.352	120.72
45.071	3.36416	120.805
45.0833	109.955	120.852
45.1129	255.968	120.966
45.1243	107.034	121.009
45.1363	92.8536	121.055
45.1487	30.0946	121.103
45.1543	38.2227	121.124
45.1625	32.2904	121.156
45.2178	96.6435	121.368
45.222	14.713	121.384
45.2668	1.98437	121.557
45.2796	7.2417	121.606
45.299	130.038	121.681
45.3619	42.9963	121.922
45.3652	98.7814	121.935
45.3865	22.5743	122.017
45.4361	224.705	122.207
45.4415	23.7777	122.228
45.4716	24.884	122.344
45.4717	52.7989	122.344
45.4801	1007.13	122.377
45.5524	80.638	122.655
45.5573	57.5912	122.674
45.5781	35.8245	122.754
45.5894	21.0458	122.797
45.6324	300.293	122.963
45.6563	73.758	123.055
45.6661	20.5016	123.093
45.6685	34.6354	123.102
45.682	90.7977	123.154
45.7131	53.4174	123.274
45.7155	24.9605	123.283
45.7828	152.742	123.543
45.8372	49.7481	123.752
45.8965	230.27	123.981
45.9246	172.636	124.089
45.9326	230.182	124.12
45.9826	23.6378	124.313
45.9828	69.3588	124.314
46.0242	97.5917	124.474
46.0618	401.813	124.619
46.0701	46.4293	124.651
46.1016	97.8222	124.773
46.1139	8.96788	124.82
46.1235	140.247	124.857
46.1466	298.955	124.947
46.1582	90.82	124.991
46.1821	53.5723	125.084
46.2045	187.625	125.17
46.217	31.5983	125.218
46.2273	70.6397	125.258
46.2521	7.54695	125.354
46.2664	59.88	125.41
46.2693	24.9419	125.421
46.3503	9.91283	125.734
46.3638	78.5172	125.787
46.389	67.997	125.884
46.4513	22.3528	126.125
46.497	35.6434	126.302
46.5312	4.044	126.434
46.5762	26.602	126.609
46.6003	99.1923	126.702
46.6033	99.3012	126.714
46.6373	125.688	126.845
46.6573	316.594	126.923
46.6698	37.6124	126.971
46.7351	14.1111	127.225
46.7495	4.9959	127.281
46.7827	296.156	127.409
46.7972	55.0075	127.465
46.7979	28.3349	127.468
46.8258	138.102	127.576
46.9078	40.988	127.895
47.0009	80.0084	128.256
47.1474	48.6231	128.825
47.2527	59.9927	129.235
47.2554	13.1264	129.245
47.2752	87.3091	129.322
47.2795	177.846	129.339
47.2837	52.9792	129.356
47.3235	14.2022	129.51
47.3402	55.9047	129.576
47.3972	18.0694	129.798
47.4143	2.00275	129.864
47.486	24.101	130.143
47.5522	206.103	130.401
47.6273	6.59757	130.694
47.6292	220.739	130.701
47.6678	103.316	130.852
47.7169	222.357	131.043
47.7216	41.1714	131.062
47.7284	119.254	131.088
47.7442	179.835	131.15
47.7449	26.2878	131.153
47.7471	4.33226	131.161
47.7494	40.7605	131.17
47.774	311.864	131.266
47.9366	112.817	131.901
47.9494	30.4097	131.951
47.9889	327.322	132.105
48.0055	436.067	132.17
48.0329	33.3402	132.277
48.0593	0.529578	132.381
48.0808	16.0556	132.465
48.089	96.0778	132.497
48.0952	276.386	132.521
48.0973	27.9555	132.529
48.1351	18.4129	132.677
48.2081	66.4344	132.963
48.214	86.0166	132.986
48.235	174.445	133.068
48.2463	505.339	133.112
48.2891	20.2043	133.28
48.3185	17.5722	133.395
48.3765	24.4093	133.622
48.3848	4.4282	133.655
48.4118	25.99	133.76
48.4403	273.682	133.872
48.4714	19.3167	133.994
48.4737	49.5454	134.003
48.492	205.443	134.075
48.5198	32.2149	134.184
48.5283	56.3002	134.217
48.5365	4.71919	134.249
48.5452	10.0675	134.283
48.6036	18.174	134.512
48.6052	32.1643	134.519
48.6092	62.0213	134.534
48.6363	18.3354	134.641
48.6418	607.597	134.662
48.6728	17.2447	134.784
48.6906	212.975	134.854
48.7184	90.0507	134.963
48.7458	89.0894	135.07
48.7605	821.514	135.128
48.7767	119.899	135.192
48.7835	10.4678	135.218
48.8053	78.0861	135.304
48.8695	48.3381	135.556
48.9057	153.415	135.698
48.9061	155.649	135.7
48.9072	14.0549	135.704
48.9772	144.01	135.98
49.0667	363.054	136.332
49.0692	191.102	136.341
49.0697	326.053	136.343
49.198	23.5544	136.848
49.2252	51.0361	136.955
49.2435	139.456	137.028
49.286	522.316	137.195
49.3021	53.9759	137.258
49.3133	448.227	137.302
49.3587	102.93	137.481
49.3785	29.6736	137.559
49.448	1351.63	137.833
49.456	2035.76	137.865
49.5033	14.1684	138.052
49.5246	5.18788	138.135
49.5487	205.77	138.231
49.5758	679.061	138.337
49.6595	44.0552	138.668
49.6671	164.555	138.698
49.6687	81.8782	138.704
49.6765	226.119	138.735
49.6819	14.248	138.756
49.6904	182.512	138.79
49.7604	38.955	139.066
49.7771	17.6369	139.132
49.8327	621.398	139.352
49.8446	85.5378	139.399
49.8626	712.344	139.47
49.8934	360.823	139.592
49.8976	59.9664	139.608
49.9175	1.47704	139.687
49.9317	95.1949	139.743
49.9454	0.457346	139.797
49.959	64.0324	139.851
49.9743	98.9584	139.912
50.02	74.7656	140.093
50.0201	239.89	140.093
50.0631	263.84	140.263
50.0846	55.9587	140.348
50.0877	142.667	140.361
50.1163	22.9095	140.474
50.1296	110.251	140.526
50.138	213.946	140.56
50.1405	140.797	140.569
50.1679	4.22275	140.678
50.1968	187.162	140.792
50.2006	225.184	140.808
50.2093	3064.89	140.842
50.2414	43.8479	140.969
50.277	25.3052	141.11
50.3201	152.405	141.281
50.3664	0.439834	141.465
50.4336	117.519	141.731
50.4592	222.042	141.833
50.5013	6.85025	142
50.5051	8.02719	142.015
50.5547	717.423	142.212
50.5727	145.066	142.283
50.5838	64.3057	142.327
